Date,SPY,SSO,UPRO
2008-08-04,89.69246673583984,3.2885375022888184,
2008-08-05,92.11078643798828,3.4574973583221436,
2008-08-06,92.51983642578125,3.483968496322632,
2008-08-07,91.14201354980469,3.3842828273773193,
2008-08-08,92.83557891845703,3.5149457454681396,
2008-08-11,93.79713439941406,3.5712642669677734,
2008-08-12,92.82122802734375,3.5059328079223633,
2008-08-13,92.26148223876953,3.464820623397827,
2008-08-14,92.95753479003906,3.5132553577423096,
2008-08-15,93.40963745117188,3.5476107597351074,
2008-08-18,92.13228607177734,3.4529924392700195,
2008-08-19,91.1276626586914,3.378649950027466,
2008-08-20,91.5510482788086,3.4068093299865723,
2008-08-21,91.70894622802734,3.416384696960449,
2008-08-22,93.0364990234375,3.5019917488098145,
2008-08-25,91.14920043945312,3.3747072219848633,
2008-08-26,91.4146728515625,3.39216685295105,
2008-08-27,92.30451202392578,3.4473607540130615,
2008-08-28,93.42398834228516,3.534092664718628,
2008-08-29,92.41934204101562,3.459188222885132,
2008-09-02,91.84526824951172,3.420325994491577,
2008-09-03,91.76637268066406,3.413569688796997,
2008-09-04,89.00358581542969,3.2108168601989746,
2008-09-05,89.283447265625,3.2299649715423584,
2008-09-08,91.1276626586914,3.3634438514709473,
