date,value
1974-07-08,9973.76
1974-07-09,10056.3
1974-07-10,10007.39
1974-07-11,10019.57
1974-07-12,10523.03
1974-07-15,10554.09
1974-07-16,10490.04
1974-07-17,10625.27
1974-07-18,10514.61
1974-07-19,10432.67
1974-07-22,10388.63
1974-07-23,10401.34
1974-07-24,10556.52
1974-07-25,10385.96
1974-07-26,10212.02
1974-07-29,10170.31
1974-07-30,10081.81
1974-07-31,9918.64
1974-08-01,9849.87
1974-08-02,9706.45
1974-08-05,9763.67
1974-08-06,10002.54
1974-08-07,10388.43
1974-08-08,10227.45
1974-08-09,10204.02
1974-08-12,10038.68
1974-08-13,9885.27
