date,series,nav_full_x0,dd_full_x0,nav_half_x0,dd_half_x0,nav_quarter_x0,dd_quarter_x0,nav_full_x10,dd_full_x10,nav_half_x10,dd_half_x10,nav_quarter_x10,dd_quarter_x10,nav_full_x25,dd_full_x25,nav_half_x25,dd_half_x25,nav_quarter_x25,dd_quarter_x25,nav_full_x100,dd_full_x100,nav_half_x100,dd_half_x100,nav_quarter_x100,dd_quarter_x100,wf_f_x0,wf_f_x10,wf_f_x25,wf_f_x100
1974-04-30,scv,3025.14,-0.772334,1094.32,-0.395612,98.8812,-0.156119,124.096,-0.772334,189.971,-0.395612,39.2945,-0.156119,23.2491,-0.772334,78.7033,-0.395612,24.9869,-0.156119,0.0164549,-0.99743,1.8058,-0.438714,3.63501,-0.156119,2.38025,1.98648,1.75198,0.602049
1974-05-31,scv,2441.68,-0.813615,987.472,-0.450498,94.2661,-0.192343,100.161,-0.813615,171.423,-0.450498,37.4605,-0.192343,18.7651,-0.813615,71.019,-0.450498,23.8207,-0.192343,0.0132813,-0.997896,1.62948,-0.489686,3.46536,-0.192343,2.3627,1.96783,1.73287,0.58097
1974-06-30,scv,2332.42,-0.821956,969.055,-0.460648,93.6883,-0.196861,95.6791,-0.821956,168.225,-0.460648,37.2309,-0.196861,17.9253,-0.821956,69.6945,-0.460648,23.6747,-0.196861,0.012687,-0.99799,1.59909,-0.499112,3.44412,-0.196861,2.33267,1.93586,1.70004,0.544507
1974-07-31,scv,2097.75,-0.856759,924.763,-0.515018,91.8921,-0.237264,86.0527,-0.856759,160.536,-0.515018,36.5171,-0.237264,16.1218,-0.856759,66.509,-0.515018,23.2208,-0.237264,0.0114105,-0.998383,1.526,-0.549605,3.37809,-0.237264,2.32533,1.92819,1.69227,0.536253
1974-08-31,scv,1664.5,-0.879095,828.445,-0.550417,87.3141,-0.261072,68.2804,-0.879095,143.816,-0.550417,34.6978,-0.261072,12.7922,-0.879095,59.5818,-0.550417,22.0639,-0.261072,0.0090539,-0.998635,1.36706,-0.582479,3.20979,-0.261072,2.30919,1.91134,1.6752,0.518652
1974-09-30,scv,1309.52,-0.904519,740.645,-0.59857,82.9689,-0.299815,53.7183,-0.904519,128.574,-0.59857,32.9711,-0.299815,10.064,-0.904519,53.2672,-0.59857,20.9659,-0.299815,0.00712299,-0.998922,1.22218,-0.627198,3.05006,-0.299815,2.27644,1.87667,1.63976,0.479925
1974-10-31,scv,1599,-0.901702,822.4,-0.591053,87.6862,-0.291355,65.5932,-0.901702,142.767,-0.591053,34.8457,-0.291355,12.2888,-0.901702,59.147,-0.591053,22.158,-0.291355,0.00869759,-0.99889,1.35709,-0.620217,3.22347,-0.291355,2.24187,1.84023,1.60264,0.44023
1974-11-30,scv,1342.06,-0.898483,756.97,-0.580806,84.4132,-0.278522,55.0533,-0.898483,131.408,-0.580806,33.545,-0.278522,10.3142,-0.898483,54.4413,-0.580806,21.3309,-0.278522,0.00730001,-0.998854,1.24912,-0.6107,3.10315,-0.278522,2.26719,1.86778,1.63126,0.473953
1974-12-31,scv,1057.55,-0.926202,675.813,-0.64094,80.0627,-0.330079,43.3823,-0.926202,117.32,-0.64094,31.8162,-0.330079,8.12762,-0.926202,48.6045,-0.64094,20.2315,-0.330079,0.00575245,-0.999167,1.1152,-0.666546,2.94322,-0.330079,2.24233,1.84144,1.60434,0.444477
1975-01-31,scv,2161.81,-0.91054,974.523,-0.603459,96.5905,-0.294952,88.6806,-0.91054,169.175,-0.603459,38.3842,-0.294952,16.6142,-0.91054,70.0877,-0.603459,24.408,-0.294952,0.011759,-0.99899,1.60812,-0.631739,3.5508,-0.294952,2.20873,1.80587,1.56794,0.404902
1975-02-28,scv,2370.8,-0.830033,1023.88,-0.449055,99.2286,-0.165247,97.2538,-0.830033,177.744,-0.449055,39.4325,-0.165247,18.2204,-0.830033,73.6378,-0.449055,25.0747,-0.165247,0.0128957,-0.998081,1.68957,-0.488345,3.64779,-0.165247,2.30166,1.90626,1.67183,0.52494
1975-03-31,scv,2922.13,-0.811493,1142.08,-0.418214,105.081,-0.140387,119.87,-0.811493,198.263,-0.418214,41.7583,-0.140387,22.4575,-0.811493,82.1388,-0.418214,26.5536,-0.140387,0.0158947,-0.997872,1.88462,-0.459704,3.86294,-0.140387,2.31295,1.9186,1.68465,0.540139
